Date,FTAS.Open,FTAS.High,FTAS.Low,FTAS.Close,FTAS.Volume,FTAS.Adjusted,,,,
05-09-90," 1,045.1 "," 1,045.1 "," 1,045.1 "," 1,045.1 ", -   ," 1,045.1 ",TRUE,,,
06-09-90," 1,031.1 "," 1,031.1 "," 1,031.1 "," 1,031.1 ", -   ," 1,031.1 ",TRUE,,,
07-09-90," 1,031.1 "," 1,031.1 "," 1,031.1 "," 1,031.1 ", -   ," 1,031.1 ",TRUE,,,
10-09-90," 1,040.6 "," 1,040.6 "," 1,040.6 "," 1,040.6 ", -   ," 1,040.6 ",TRUE,,,
11-09-90," 1,039.4 "," 1,039.4 "," 1,039.4 "," 1,039.4 ", -   ," 1,039.4 ",TRUE,,,
12-09-90," 1,039.3 "," 1,039.3 "," 1,039.3 "," 1,039.3 ", -   ," 1,039.3 ",TRUE,,,
13-09-90," 1,032.5 "," 1,032.5 "," 1,032.5 "," 1,032.5 ", -   ," 1,032.5 ",TRUE,,,
14-09-90," 1,017.8 "," 1,017.8 "," 1,017.8 "," 1,017.8 ", -   ," 1,017.8 ",TRUE,,,
17-09-90," 1,016.0 "," 1,016.0 "," 1,016.0 "," 1,016.0 ", -   ," 1,016.0 ",TRUE,,,
18-09-90," 1,001.5 "," 1,001.5 "," 1,001.5 "," 1,001.5 ", -   ," 1,001.5 ",TRUE,,,
19-09-90," 1,000.7 "," 1,000.7 "," 1,000.7 "," 1,000.7 ", -   ," 1,000.7 ",TRUE,,,
20-09-90, 976.3 , 976.3 , 976.3 , 976.3 , -   , 976.3 ,TRUE,,,
21-09-90, 977.6 , 977.6 , 977.6 , 977.6 , -   , 977.6 ,TRUE,,,
24-09-90, 962.1 , 962.1 , 962.1 , 962.1 , -   , 962.1 ,TRUE,,,
25-09-90, 965.4 , 965.4 , 965.4 , 965.4 , -   , 965.4 ,TRUE,,,
26-09-90, 967.0 , 967.0 , 967.0 , 967.0 , -   , 967.0 ,TRUE,,,
27-09-90, 971.0 , 971.0 , 971.0 , 971.0 , -   , 971.0 ,TRUE,,,
28-09-90, 962.2 , 962.2 , 962.2 , 962.2 , -   , 962.2 ,TRUE,,,
01-10-90, 979.1 , 979.1 , 979.1 , 979.1 , -   , 979.1 ,TRUE,,,
02-10-90, 991.6 , 991.6 , 991.6 , 991.6 , -   , 991.6 ,TRUE,,,
03-10-90," 1,003.3 "," 1,003.3 "," 1,003.3 "," 1,003.3 ", -   ," 1,003.3 ",TRUE,,,
04-10-90, 995.9 , 995.9 , 995.9 , 995.9 , -   , 995.9 ,TRUE,,,
05-10-90," 1,026.0 "," 1,026.0 "," 1,026.0 "," 1,026.0 ", -   ," 1,026.0 ",TRUE,,,
08-10-90," 1,058.5 "," 1,058.5 "," 1,058.5 "," 1,058.5 ", -   ," 1,058.5 ",TRUE,,,
09-10-90," 1,027.8 "," 1,027.8 "," 1,027.8 "," 1,027.8 ", -   ," 1,027.8 ",TRUE,,,
10-10-90," 1,021.2 "," 1,021.2 "," 1,021.2 "," 1,021.2 ", -   ," 1,021.2 ",TRUE,,,
11-10-90," 1,014.0 "," 1,014.0 "," 1,014.0 "," 1,014.0 ", -   ," 1,014.0 ",TRUE,,,
12-10-90," 1,013.3 "," 1,013.3 "," 1,013.3 "," 1,013.3 ", -   ," 1,013.3 ",TRUE,,,
15-10-90," 1,014.6 "," 1,014.6 "," 1,014.6 "," 1,014.6 ", -   ," 1,014.6 ",TRUE,,,
16-10-90," 1,007.9 "," 1,007.9 "," 1,007.9 "," 1,007.9 ", -   ," 1,007.9 ",TRUE,,,
17-10-90," 1,001.3 "," 1,001.3 "," 1,001.3 "," 1,001.3 ", -   ," 1,001.3 ",TRUE,,,
18-10-90," 1,007.8 "," 1,007.8 "," 1,007.8 "," 1,007.8 ", -   ," 1,007.8 ",TRUE,,,
19-10-90," 1,010.1 "," 1,010.1 "," 1,010.1 "," 1,010.1 ", -   ," 1,010.1 ",TRUE,,,
22-10-90," 1,015.1 "," 1,015.1 "," 1,015.1 "," 1,015.1 ", -   ," 1,015.1 ",TRUE,,,
23-10-90," 1,025.7 "," 1,025.7 "," 1,025.7 "," 1,025.7 ", -   ," 1,025.7 ",TRUE,,,
24-10-90," 1,019.5 "," 1,019.5 "," 1,019.5 "," 1,019.5 ", -   ," 1,019.5 ",TRUE,,,
25-10-90," 1,009.7 "," 1,009.7 "," 1,009.7 "," 1,009.7 ", -   ," 1,009.7 ",TRUE,,,
26-10-90, 997.8 , 997.8 , 997.8 , 997.8 , -   , 997.8 ,TRUE,,,
29-10-90, 997.4 , 997.4 , 997.4 , 997.4 , -   , 997.4 ,TRUE,,,
30-10-90, 985.9 , 985.9 , 985.9 , 985.9 , -   , 985.9 ,TRUE,,,
31-10-90, 992.7 , 992.7 , 992.7 , 992.7 , -   , 992.7 ,TRUE,,,
01-11-90, 982.5 , 982.5 , 982.5 , 982.5 , -   , 982.5 ,TRUE,,,
02-11-90, 982.4 , 982.4 , 982.4 , 982.4 , -   , 982.4 ,TRUE,,,
05-11-90, 989.8 , 989.8 , 989.8 , 989.8 , -   , 989.8 ,TRUE,,,
06-11-90, 997.8 , 997.8 , 997.8 , 997.8 , -   , 997.8 ,TRUE,,,
07-11-90, 993.7 , 993.7 , 993.7 , 993.7 , -   , 993.7 ,TRUE,,,
08-11-90, 983.5 , 983.5 , 983.5 , 983.5 , -   , 983.5 ,TRUE,,,
09-11-90, 985.7 , 985.7 , 985.7 , 985.7 , -   , 985.7 ,TRUE,,,
12-11-90, 990.5 , 990.5 , 990.5 , 990.5 , -   , 990.5 ,TRUE,,,
13-11-90, 992.1 , 992.1 , 992.1 , 992.1 , -   , 992.1 ,TRUE,,,
14-11-90, 986.8 , 986.8 , 986.8 , 986.8 , -   , 986.8 ,TRUE,,,
15-11-90, 992.8 , 992.8 , 992.8 , 992.8 , -   , 992.8 ,TRUE,,,
16-11-90, 996.5 , 996.5 , 996.5 , 996.5 , -   , 996.5 ,TRUE,,,
19-11-90," 1,009.1 "," 1,009.1 "," 1,009.1 "," 1,009.1 ", -   ," 1,009.1 ",TRUE,,,
20-11-90," 1,017.4 "," 1,017.4 "," 1,017.4 "," 1,017.4 ", -   ," 1,017.4 ",TRUE,,,
21-11-90," 1,022.3 "," 1,022.3 "," 1,022.3 "," 1,022.3 ", -   ," 1,022.3 ",TRUE,,,
22-11-90," 1,023.8 "," 1,023.8 "," 1,023.8 "," 1,023.8 ", -   ," 1,023.8 ",TRUE,,,
23-11-90," 1,042.5 "," 1,042.5 "," 1,042.5 "," 1,042.5 ", -   ," 1,042.5 ",TRUE,,,
26-11-90," 1,035.2 "," 1,035.2 "," 1,035.2 "," 1,035.2 ", -   ," 1,035.2 ",TRUE,,,
27-11-90," 1,038.6 "," 1,038.6 "," 1,038.6 "," 1,038.6 ", -   ," 1,038.6 ",TRUE,,,
28-11-90," 1,031.3 "," 1,031.3 "," 1,031.3 "," 1,031.3 ", -   ," 1,031.3 ",TRUE,,,
29-11-90," 1,027.2 "," 1,027.2 "," 1,027.2 "," 1,027.2 ", -   ," 1,027.2 ",TRUE,,,
30-11-90," 1,032.1 "," 1,032.1 "," 1,032.1 "," 1,032.1 ", -   ," 1,032.1 ",TRUE,,,
03-12-90," 1,038.8 "," 1,038.8 "," 1,038.8 "," 1,038.8 ", -   ," 1,038.8 ",TRUE,,,
04-12-90," 1,032.8 "," 1,032.8 "," 1,032.8 "," 1,032.8 ", -   ," 1,032.8 ",TRUE,,,
05-12-90," 1,035.6 "," 1,035.6 "," 1,035.6 "," 1,035.6 ", -   ," 1,035.6 ",TRUE,,,
06-12-90," 1,047.3 "," 1,047.3 "," 1,047.3 "," 1,047.3 ", -   ," 1,047.3 ",TRUE,,,
07-12-90," 1,050.7 "," 1,050.7 "," 1,050.7 "," 1,050.7 ", -   ," 1,050.7 ",TRUE,,,
10-12-90," 1,050.0 "," 1,050.0 "," 1,050.0 "," 1,050.0 ", -   ," 1,050.0 ",TRUE,,,
11-12-90," 1,042.4 "," 1,042.4 "," 1,042.4 "," 1,042.4 ", -   ," 1,042.4 ",TRUE,,,
12-12-90," 1,038.8 "," 1,038.8 "," 1,038.8 "," 1,038.8 ", -   ," 1,038.8 ",TRUE,,,
13-12-90," 1,044.4 "," 1,044.4 "," 1,044.4 "," 1,044.4 ", -   ," 1,044.4 ",TRUE,,,
14-12-90," 1,042.9 "," 1,042.9 "," 1,042.9 "," 1,042.9 ", -   ," 1,042.9 ",TRUE,,,
17-12-90," 1,037.7 "," 1,037.7 "," 1,037.7 "," 1,037.7 ", -   ," 1,037.7 ",TRUE,,,
18-12-90," 1,039.0 "," 1,039.0 "," 1,039.0 "," 1,039.0 ", -   ," 1,039.0 ",TRUE,,,
19-12-90," 1,046.1 "," 1,046.1 "," 1,046.1 "," 1,046.1 ", -   ," 1,046.1 ",TRUE,,,
20-12-90," 1,037.3 "," 1,037.3 "," 1,037.3 "," 1,037.3 ", -   ," 1,037.3 ",TRUE,,,
21-12-90," 1,039.4 "," 1,039.4 "," 1,039.4 "," 1,039.4 ", -   ," 1,039.4 ",TRUE,,,
24-12-90," 1,036.5 "," 1,036.5 "," 1,036.5 "," 1,036.5 ", -   ," 1,036.5 ",TRUE,,,
25-12-90, NA , NA , NA , NA , NA , NA ,TRUE,,,
26-12-90, NA , NA , NA , NA , NA , NA ,TRUE,,,
27-12-90," 1,041.3 "," 1,041.3 "," 1,041.3 "," 1,041.3 ", -   ," 1,041.3 ",TRUE,,,
28-12-90," 1,038.4 "," 1,038.4 "," 1,038.4 "," 1,038.4 ", -   ," 1,038.4 ",TRUE,,,
31-12-90," 1,032.3 "," 1,032.3 "," 1,032.3 "," 1,032.3 ", -   ," 1,032.3 ",TRUE,,,
01-01-91, NA , NA , NA , NA , NA , NA ,TRUE,,,
02-01-91," 1,025.0 "," 1,025.0 "," 1,025.0 "," 1,025.0 ", -   ," 1,025.0 ",TRUE,,,
03-01-91," 1,019.8 "," 1,019.8 "," 1,019.8 "," 1,019.8 ", -   ," 1,019.8 ",TRUE,,,
04-01-91," 1,023.2 "," 1,023.2 "," 1,023.2 "," 1,023.2 ", -   ," 1,023.2 ",TRUE,,,
07-01-91," 1,017.6 "," 1,017.6 "," 1,017.6 "," 1,017.6 ", -   ," 1,017.6 ",TRUE,,,
08-01-91," 1,011.4 "," 1,011.4 "," 1,011.4 "," 1,011.4 ", -   ," 1,011.4 ",TRUE,,,
09-01-91," 1,023.4 "," 1,023.4 "," 1,023.4 "," 1,023.4 ", -   ," 1,023.4 ",TRUE,,,
10-01-91," 1,013.8 "," 1,013.8 "," 1,013.8 "," 1,013.8 ", -   ," 1,013.8 ",TRUE,,,
11-01-91," 1,012.2 "," 1,012.2 "," 1,012.2 "," 1,012.2 ", -   ," 1,012.2 ",TRUE,,,
14-01-91," 1,000.2 "," 1,000.2 "," 1,000.2 "," 1,000.2 ", -   ," 1,000.2 ",TRUE,,,
15-01-91, 995.4 , 995.4 , 995.4 , 995.4 , -   , 995.4 ,TRUE,,,
16-01-91, 987.5 , 987.5 , 987.5 , 987.5 , -   , 987.5 ,TRUE,,,
17-01-91," 1,008.6 "," 1,008.6 "," 1,008.6 "," 1,008.6 ", -   ," 1,008.6 ",TRUE,,,
18-01-91," 1,006.8 "," 1,006.8 "," 1,006.8 "," 1,006.8 ", -   ," 1,006.8 ",TRUE,,,
21-01-91, 998.8 , 998.8 , 998.8 , 998.8 , -   , 998.8 ,TRUE,,,
22-01-91, 996.8 , 996.8 , 996.8 , 996.8 , -   , 996.8 ,TRUE,,,
23-01-91, 996.2 , 996.2 , 996.2 , 996.2 , -   , 996.2 ,TRUE,,,
24-01-91," 1,005.0 "," 1,005.0 "," 1,005.0 "," 1,005.0 ", -   ," 1,005.0 ",TRUE,,,
25-01-91," 1,006.8 "," 1,006.8 "," 1,006.8 "," 1,006.8 ", -   ," 1,006.8 ",TRUE,,,
28-01-91," 1,012.7 "," 1,012.7 "," 1,012.7 "," 1,012.7 ", -   ," 1,012.7 ",TRUE,,,
29-01-91," 1,011.6 "," 1,011.6 "," 1,011.6 "," 1,011.6 ", -   ," 1,011.6 ",TRUE,,,
30-01-91," 1,028.2 "," 1,028.2 "," 1,028.2 "," 1,028.2 ", -   ," 1,028.2 ",TRUE,,,
31-01-91," 1,036.2 "," 1,036.2 "," 1,036.2 "," 1,036.2 ", -   ," 1,036.2 ",TRUE,,,
01-02-91," 1,035.4 "," 1,035.4 "," 1,035.4 "," 1,035.4 ", -   ," 1,035.4 ",TRUE,,,
04-02-91," 1,039.8 "," 1,039.8 "," 1,039.8 "," 1,039.8 ", -   ," 1,039.8 ",TRUE,,,
05-02-91," 1,052.7 "," 1,052.7 "," 1,052.7 "," 1,052.7 ", -   ," 1,052.7 ",TRUE,,,
06-02-91," 1,050.2 "," 1,050.2 "," 1,050.2 "," 1,050.2 ", -   ," 1,050.2 ",TRUE,,,
07-02-91," 1,071.5 "," 1,071.5 "," 1,071.5 "," 1,071.5 ", -   ," 1,071.5 ",TRUE,,,
08-02-91," 1,072.8 "," 1,072.8 "," 1,072.8 "," 1,072.8 ", -   ," 1,072.8 ",TRUE,,,
11-02-91," 1,089.5 "," 1,089.5 "," 1,089.5 "," 1,089.5 ", -   ," 1,089.5 ",TRUE,,,
12-02-91," 1,085.5 "," 1,085.5 "," 1,085.5 "," 1,085.5 ", -   ," 1,085.5 ",TRUE,,,
13-02-91," 1,089.2 "," 1,089.2 "," 1,089.2 "," 1,089.2 ", -   ," 1,089.2 ",TRUE,,,
14-02-91," 1,103.6 "," 1,103.6 "," 1,103.6 "," 1,103.6 ", -   ," 1,103.6 ",TRUE,,,
15-02-91," 1,106.1 "," 1,106.1 "," 1,106.1 "," 1,106.1 ", -   ," 1,106.1 ",TRUE,,,
18-02-91," 1,117.6 "," 1,117.6 "," 1,117.6 "," 1,117.6 ", -   ," 1,117.6 ",TRUE,,,
19-02-91," 1,115.1 "," 1,115.1 "," 1,115.1 "," 1,115.1 ", -   ," 1,115.1 ",TRUE,,,
20-02-91," 1,108.3 "," 1,108.3 "," 1,108.3 "," 1,108.3 ", -   ," 1,108.3 ",TRUE,,,
21-02-91," 1,106.1 "," 1,106.1 "," 1,106.1 "," 1,106.1 ", -   ," 1,106.1 ",TRUE,,,
22-02-91," 1,117.0 "," 1,117.0 "," 1,117.0 "," 1,117.0 ", -   ," 1,117.0 ",TRUE,,,
25-02-91," 1,128.2 "," 1,128.2 "," 1,128.2 "," 1,128.2 ", -   ," 1,128.2 ",TRUE,,,
26-02-91," 1,123.3 "," 1,123.3 "," 1,123.3 "," 1,123.3 ", -   ," 1,123.3 ",TRUE,,,
27-02-91," 1,134.7 "," 1,134.7 "," 1,134.7 "," 1,134.7 ", -   ," 1,134.7 ",TRUE,,,
28-02-91," 1,150.0 "," 1,150.0 "," 1,150.0 "," 1,150.0 ", -   ," 1,150.0 ",TRUE,,,
01-03-91," 1,154.5 "," 1,154.5 "," 1,154.5 "," 1,154.5 ", -   ," 1,154.5 ",TRUE,,,
04-03-91," 1,155.0 "," 1,155.0 "," 1,155.0 "," 1,155.0 ", -   ," 1,155.0 ",TRUE,,,
05-03-91," 1,171.3 "," 1,171.3 "," 1,171.3 "," 1,171.3 ", -   ," 1,171.3 ",TRUE,,,
06-03-91," 1,192.6 "," 1,192.6 "," 1,192.6 "," 1,192.6 ", -   ," 1,192.6 ",TRUE,,,
07-03-91," 1,183.8 "," 1,183.8 "," 1,183.8 "," 1,183.8 ", -   ," 1,183.8 ",TRUE,,,
08-03-91," 1,192.1 "," 1,192.1 "," 1,192.1 "," 1,192.1 ", -   ," 1,192.1 ",TRUE,,,
11-03-91," 1,197.0 "," 1,197.0 "," 1,197.0 "," 1,197.0 ", -   ," 1,197.0 ",TRUE,,,
12-03-91," 1,195.7 "," 1,195.7 "," 1,195.7 "," 1,195.7 ", -   ," 1,195.7 ",TRUE,,,
13-03-91," 1,193.8 "," 1,193.8 "," 1,193.8 "," 1,193.8 ", -   ," 1,193.8 ",TRUE,,,
14-03-91," 1,216.2 "," 1,216.2 "," 1,216.2 "," 1,216.2 ", -   ," 1,216.2 ",TRUE,,,
15-03-91," 1,214.7 "," 1,214.7 "," 1,214.7 "," 1,214.7 ", -   ," 1,214.7 ",TRUE,,,
18-03-91," 1,212.2 "," 1,212.2 "," 1,212.2 "," 1,212.2 ", -   ," 1,212.2 ",TRUE,,,
19-03-91," 1,198.0 "," 1,198.0 "," 1,198.0 "," 1,198.0 ", -   ," 1,198.0 ",TRUE,,,
20-03-91," 1,189.0 "," 1,189.0 "," 1,189.0 "," 1,189.0 ", -   ," 1,189.0 ",TRUE,,,
21-03-91," 1,203.5 "," 1,203.5 "," 1,203.5 "," 1,203.5 ", -   ," 1,203.5 ",TRUE,,,
22-03-91," 1,189.1 "," 1,189.1 "," 1,189.1 "," 1,189.1 ", -   ," 1,189.1 ",TRUE,,,
25-03-91," 1,183.8 "," 1,183.8 "," 1,183.8 "," 1,183.8 ", -   ," 1,183.8 ",TRUE,,,
26-03-91," 1,185.3 "," 1,185.3 "," 1,185.3 "," 1,185.3 ", -   ," 1,185.3 ",TRUE,,,
27-03-91," 1,197.1 "," 1,197.1 "," 1,197.1 "," 1,197.1 ", -   ," 1,197.1 ",TRUE,,,
28-03-91," 1,193.3 "," 1,193.3 "," 1,193.3 "," 1,193.3 ", -   ," 1,193.3 ",TRUE,,,
29-03-91, NA , NA , NA , NA , NA , NA ,TRUE,,,
01-04-91, NA , NA , NA , NA , NA , NA ,TRUE,,,
02-04-91," 1,205.3 "," 1,205.3 "," 1,205.3 "," 1,205.3 ", -   ," 1,205.3 ",TRUE,,,
03-04-91," 1,220.3 "," 1,220.3 "," 1,220.3 "," 1,220.3 ", -   ," 1,220.3 ",TRUE,,,
04-04-91," 1,223.6 "," 1,223.6 "," 1,223.6 "," 1,223.6 ", -   ," 1,223.6 ",TRUE,,,
05-04-91," 1,232.3 "," 1,232.3 "," 1,232.3 "," 1,232.3 ", -   ," 1,232.3 ",TRUE,,,
08-04-91," 1,225.3 "," 1,225.3 "," 1,225.3 "," 1,225.3 ", -   ," 1,225.3 ",TRUE,,,
09-04-91," 1,224.2 "," 1,224.2 "," 1,224.2 "," 1,224.2 ", -   ," 1,224.2 ",TRUE,,,
10-04-91," 1,219.8 "," 1,219.8 "," 1,219.8 "," 1,219.8 ", -   ," 1,219.8 ",TRUE,,,
11-04-91," 1,224.7 "," 1,224.7 "," 1,224.7 "," 1,224.7 ", -   ," 1,224.7 ",TRUE,,,
12-04-91," 1,222.9 "," 1,222.9 "," 1,222.9 "," 1,222.9 ", -   ," 1,222.9 ",TRUE,,,
15-04-91," 1,229.3 "," 1,229.3 "," 1,229.3 "," 1,229.3 ", -   ," 1,229.3 ",TRUE,,,
16-04-91," 1,220.0 "," 1,220.0 "," 1,220.0 "," 1,220.0 ", -   ," 1,220.0 ",TRUE,,,
17-04-91," 1,230.7 "," 1,230.7 "," 1,230.7 "," 1,230.7 ", -   ," 1,230.7 ",TRUE,,,
18-04-91," 1,228.3 "," 1,228.3 "," 1,228.3 "," 1,228.3 ", -   ," 1,228.3 ",TRUE,,,
19-04-91," 1,220.2 "," 1,220.2 "," 1,220.2 "," 1,220.2 ", -   ," 1,220.2 ",TRUE,,,
22-04-91," 1,207.4 "," 1,207.4 "," 1,207.4 "," 1,207.4 ", -   ," 1,207.4 ",TRUE,,,
23-04-91," 1,212.7 "," 1,212.7 "," 1,212.7 "," 1,212.7 ", -   ," 1,212.7 ",TRUE,,,
24-04-91," 1,205.7 "," 1,205.7 "," 1,205.7 "," 1,205.7 ", -   ," 1,205.7 ",TRUE,,,
25-04-91," 1,202.4 "," 1,202.4 "," 1,202.4 "," 1,202.4 ", -   ," 1,202.4 ",TRUE,,,
26-04-91," 1,197.4 "," 1,197.4 "," 1,197.4 "," 1,197.4 ", -   ," 1,197.4 ",TRUE,,,
29-04-91," 1,207.8 "," 1,207.8 "," 1,207.8 "," 1,207.8 ", -   ," 1,207.8 ",TRUE,,,
30-04-91," 1,202.8 "," 1,202.8 "," 1,202.8 "," 1,202.8 ", -   ," 1,202.8 ",TRUE,,,
01-05-91," 1,211.3 "," 1,211.3 "," 1,211.3 "," 1,211.3 ", -   ," 1,211.3 ",TRUE,,,
02-05-91," 1,220.9 "," 1,220.9 "," 1,220.9 "," 1,220.9 ", -   ," 1,220.9 ",TRUE,,,
03-05-91," 1,217.8 "," 1,217.8 "," 1,217.8 "," 1,217.8 ", -   ," 1,217.8 ",TRUE,,,
06-05-91, NA , NA , NA , NA , NA , NA ,TRUE,,,
07-05-91," 1,224.4 "," 1,224.4 "," 1,224.4 "," 1,224.4 ", -   ," 1,224.4 ",TRUE,,,
08-05-91," 1,217.8 "," 1,217.8 "," 1,217.8 "," 1,217.8 ", -   ," 1,217.8 ",TRUE,,,
09-05-91," 1,226.1 "," 1,226.1 "," 1,226.1 "," 1,226.1 ", -   ," 1,226.1 ",TRUE,,,
10-05-91," 1,219.4 "," 1,219.4 "," 1,219.4 "," 1,219.4 ", -   ," 1,219.4 ",TRUE,,,
13-05-91," 1,203.3 "," 1,203.3 "," 1,203.3 "," 1,203.3 ", -   ," 1,203.3 ",TRUE,,,
14-05-91," 1,193.3 "," 1,193.3 "," 1,193.3 "," 1,193.3 ", -   ," 1,193.3 ",TRUE,,,
15-05-91," 1,190.8 "," 1,190.8 "," 1,190.8 "," 1,190.8 ", -   ," 1,190.8 ",TRUE,,,
16-05-91," 1,196.1 "," 1,196.1 "," 1,196.1 "," 1,196.1 ", -   ," 1,196.1 ",TRUE,,,
17-05-91," 1,188.0 "," 1,188.0 "," 1,188.0 "," 1,188.0 ", -   ," 1,188.0 ",TRUE,,,
20-05-91," 1,192.3 "," 1,192.3 "," 1,192.3 "," 1,192.3 ", -   ," 1,192.3 ",TRUE,,,
21-05-91," 1,199.0 "," 1,199.0 "," 1,199.0 "," 1,199.0 ", -   ," 1,199.0 ",TRUE,,,
22-05-91," 1,192.0 "," 1,192.0 "," 1,192.0 "," 1,192.0 ", -   ," 1,192.0 ",TRUE,,,
23-05-91," 1,198.7 "," 1,198.7 "," 1,198.7 "," 1,198.7 ", -   ," 1,198.7 ",TRUE,,,
24-05-91," 1,192.7 "," 1,192.7 "," 1,192.7 "," 1,192.7 ", -   ," 1,192.7 ",TRUE,,,
27-05-91, NA , NA , NA , NA , NA , NA ,TRUE,,,
28-05-91," 1,194.8 "," 1,194.8 "," 1,194.8 "," 1,194.8 ", -   ," 1,194.8 ",TRUE,,,
29-05-91," 1,199.4 "," 1,199.4 "," 1,199.4 "," 1,199.4 ", -   ," 1,199.4 ",TRUE,,,
30-05-91," 1,198.5 "," 1,198.5 "," 1,198.5 "," 1,198.5 ", -   ," 1,198.5 ",TRUE,,,
31-05-91," 1,201.8 "," 1,201.8 "," 1,201.8 "," 1,201.8 ", -   ," 1,201.8 ",TRUE,,,
03-06-91," 1,208.3 "," 1,208.3 "," 1,208.3 "," 1,208.3 ", -   ," 1,208.3 ",TRUE,,,
04-06-91," 1,204.7 "," 1,204.7 "," 1,204.7 "," 1,204.7 ", -   ," 1,204.7 ",TRUE,,,
05-06-91," 1,210.9 "," 1,210.9 "," 1,210.9 "," 1,210.9 ", -   ," 1,210.9 ",TRUE,,,
06-06-91," 1,211.9 "," 1,211.9 "," 1,211.9 "," 1,211.9 ", -   ," 1,211.9 ",TRUE,,,
07-06-91," 1,204.3 "," 1,204.3 "," 1,204.3 "," 1,204.3 ", -   ," 1,204.3 ",TRUE,,,
10-06-91," 1,207.3 "," 1,207.3 "," 1,207.3 "," 1,207.3 ", -   ," 1,207.3 ",TRUE,,,
11-06-91," 1,220.1 "," 1,220.1 "," 1,220.1 "," 1,220.1 ", -   ," 1,220.1 ",TRUE,,,
12-06-91," 1,210.9 "," 1,210.9 "," 1,210.9 "," 1,210.9 ", -   ," 1,210.9 ",TRUE,,,
13-06-91," 1,208.7 "," 1,208.7 "," 1,208.7 "," 1,208.7 ", -   ," 1,208.7 ",TRUE,,,
14-06-91," 1,211.8 "," 1,211.8 "," 1,211.8 "," 1,211.8 ", -   ," 1,211.8 ",TRUE,,,
17-06-91," 1,211.8 "," 1,211.8 "," 1,211.8 "," 1,211.8 ", -   ," 1,211.8 ",TRUE,,,
18-06-91," 1,208.4 "," 1,208.4 "," 1,208.4 "," 1,208.4 ", -   ," 1,208.4 ",TRUE,,,
19-06-91," 1,194.0 "," 1,194.0 "," 1,194.0 "," 1,194.0 ", -   ," 1,194.0 ",TRUE,,,
20-06-91," 1,192.3 "," 1,192.3 "," 1,192.3 "," 1,192.3 ", -   ," 1,192.3 ",TRUE,,,
21-06-91," 1,195.2 "," 1,195.2 "," 1,195.2 "," 1,195.2 ", -   ," 1,195.2 ",TRUE,,,
24-06-91," 1,182.6 "," 1,182.6 "," 1,182.6 "," 1,182.6 ", -   ," 1,182.6 ",TRUE,,,
25-06-91," 1,182.4 "," 1,182.4 "," 1,182.4 "," 1,182.4 ", -   ," 1,182.4 ",TRUE,,,
26-06-91," 1,170.7 "," 1,170.7 "," 1,170.7 "," 1,170.7 ", -   ," 1,170.7 ",TRUE,,,
27-06-91," 1,176.7 "," 1,176.7 "," 1,176.7 "," 1,176.7 ", -   ," 1,176.7 ",TRUE,,,
28-06-91," 1,161.2 "," 1,161.2 "," 1,161.2 "," 1,161.2 ", -   ," 1,161.2 ",TRUE,,,
01-07-91," 1,172.2 "," 1,172.2 "," 1,172.2 "," 1,172.2 ", -   ," 1,172.2 ",TRUE,,,
02-07-91," 1,179.3 "," 1,179.3 "," 1,179.3 "," 1,179.3 ", -   ," 1,179.3 ",TRUE,,,
03-07-91," 1,174.1 "," 1,174.1 "," 1,174.1 "," 1,174.1 ", -   ," 1,174.1 ",TRUE,,,
04-07-91," 1,183.1 "," 1,183.1 "," 1,183.1 "," 1,183.1 ", -   ," 1,183.1 ",TRUE,,,
05-07-91," 1,189.1 "," 1,189.1 "," 1,189.1 "," 1,189.1 ", -   ," 1,189.1 ",TRUE,,,
08-07-91," 1,181.3 "," 1,181.3 "," 1,181.3 "," 1,181.3 ", -   ," 1,181.3 ",TRUE,,,
09-07-91," 1,189.2 "," 1,189.2 "," 1,189.2 "," 1,189.2 ", -   ," 1,189.2 ",TRUE,,,
10-07-91," 1,197.2 "," 1,197.2 "," 1,197.2 "," 1,197.2 ", -   ," 1,197.2 ",TRUE,,,
11-07-91," 1,198.3 "," 1,198.3 "," 1,198.3 "," 1,198.3 ", -   ," 1,198.3 ",TRUE,,,
12-07-91," 1,193.6 "," 1,193.6 "," 1,193.6 "," 1,193.6 ", -   ," 1,193.6 ",TRUE,,,
15-07-91," 1,206.3 "," 1,206.3 "," 1,206.3 "," 1,206.3 ", -   ," 1,206.3 ",TRUE,,,
16-07-91," 1,217.4 "," 1,217.4 "," 1,217.4 "," 1,217.4 ", -   ," 1,217.4 ",TRUE,,,
17-07-91," 1,219.5 "," 1,219.5 "," 1,219.5 "," 1,219.5 ", -   ," 1,219.5 ",TRUE,,,
18-07-91," 1,214.6 "," 1,214.6 "," 1,214.6 "," 1,214.6 ", -   ," 1,214.6 ",TRUE,,,
19-07-91," 1,212.7 "," 1,212.7 "," 1,212.7 "," 1,212.7 ", -   ," 1,212.7 ",TRUE,,,
22-07-91," 1,220.5 "," 1,220.5 "," 1,220.5 "," 1,220.5 ", -   ," 1,220.5 ",TRUE,,,
23-07-91," 1,234.1 "," 1,234.1 "," 1,234.1 "," 1,234.1 ", -   ," 1,234.1 ",TRUE,,,
24-07-91," 1,232.1 "," 1,232.1 "," 1,232.1 "," 1,232.1 ", -   ," 1,232.1 ",TRUE,,,
25-07-91," 1,231.2 "," 1,231.2 "," 1,231.2 "," 1,231.2 ", -   ," 1,231.2 ",TRUE,,,
